season,round,raceName,circuitId,circuitName,lat,long,country,date,driverId,givenName,familyName,dateOfBirth,nationalityDriver,constructorId,nameConstructor,nationalityConstructor,position,points,grid,laps,status,millisRace,rankFastestLap,lapFastestLap,timeFastestLap,unitsAverageSpeed,speedAverageSpeed,positionDrivers,pointsDrivers,winsDrivers,positionConstructors,pointsConstructors,winsConstructors,driver,constructor,q1,q2,q3
2012,6,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2012-05-27,pic,Charles,Pic,1990-02-15,French,marussia,Marussia,Russian,18,0.0,21,64,Retired,,14.0,61.0,1:19.604,kph,151.047,21.0,0.0,0.0,11.0,0.0,0.0,Pedro de la Rosa,HRT,1:18.096,,
2012,6,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2012-05-27,michael_schumacher,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,19,0.0,6,63,Fuel pressure,,6.0,52.0,1:18.904,kph,152.387,18.0,2.0,0.0,5.0,61.0,1.0,Fernando Alonso,Ferrari,1:16.153,1:15.128,1:14.948
2012,6,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2012-05-27,petrov,Vitaly,Petrov,1984-09-08,Russian,caterham,Caterham,Malaysian,20,0.0,18,15,Electrical,,20.0,12.0,1:20.825,kph,148.765,23.0,0.0,0.0,10.0,0.0,0.0,Heikki Kovalainen,Caterham,1:16.538,,
2012,6,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2012-05-27,kobayashi,Kamui,Kobayashi,1986-09-13,Japanese,sauber,Sauber,Swiss,21,0.0,11,5,Accident,,21.0,4.0,1:25.480,kph,140.664,12.0,19.0,0.0,7.0,41.0,0.0,Nico Hülkenberg,Force India,1:15.418,1:15.421,
2012,6,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2012-05-27,rosa,Pedro,de la Rosa,1971-02-24,Spanish,hrt,HRT,Spanish,22,0.0,20,0,Accident,,,,,,,24.0,0.0,0.0,12.0,0.0,0.0,Timo Glock,Marussia,1:17.947,,
2012,6,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2012-05-27,grosjean,Romain,Grosjean,1986-04-17,French,lotus_f1,Lotus F1,British,24,0.0,4,0,Accident,,,,,,,8.0,35.0,0.0,4.0,86.0,0.0,Lewis Hamilton,McLaren,1:16.063,1:15.166,1:14.583
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,hamilton,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,1,25.0,2,70,Finished,5549586.0,6.0,59.0,1:17.020,kph,203.837,1.0,88.0,1.0,2.0,133.0,2.0,Lewis Hamilton,McLaren,1:14.891,1:14.371,1:14.087
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,grosjean,Romain,Grosjean,1986-04-17,French,lotus_f1,Lotus F1,British,2,18.0,7,70,Finished,5552099.0,11.0,57.0,1:17.264,kph,203.194,7.0,53.0,0.0,3.0,108.0,0.0,Romain Grosjean,Lotus F1,1:15.163,1:14.627,1:14.645
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,perez,Sergio,Pérez,1990-01-26,Mexican,sauber,Sauber,Swiss,3,15.0,15,70,Finished,5554846.0,3.0,67.0,1:16.414,kph,205.454,9.0,37.0,0.0,6.0,58.0,0.0,Sergio Pérez,Sauber,1:15.326,1:15.156,
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,vettel,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,4,12.0,1,70,Finished,5556881.0,1.0,70.0,1:15.752,kph,207.249,3.0,85.0,1.0,1.0,164.0,2.0,Sebastian Vettel,Red Bull,1:14.661,1:14.187,1:13.784
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,alonso,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,5,10.0,3,70,Finished,5562997.0,15.0,42.0,1:17.820,kph,201.742,2.0,86.0,1.0,4.0,97.0,1.0,Fernando Alonso,Ferrari,1:14.916,1:14.314,1:14.151
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,rosberg,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,6,8.0,5,70,Finished,5563428.0,7.0,67.0,1:17.060,kph,203.732,5.0,67.0,1.0,5.0,69.0,1.0,Nico Rosberg,Mercedes,1:15.098,1:14.568,1:14.411
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,webber,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,7,6.0,4,70,Finished,5564671.0,8.0,62.0,1:17.131,kph,203.544,4.0,79.0,1.0,1.0,164.0,2.0,Mark Webber,Red Bull,1:14.956,1:14.479,1:14.346
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,raikkonen,Kimi,Räikkönen,1979-10-17,Finnish,lotus_f1,Lotus F1,British,8,4.0,12,70,Finished,5565153.0,5.0,70.0,1:16.764,kph,204.517,6.0,55.0,0.0,3.0,108.0,0.0,Kimi Räikkönen,Lotus F1,1:14.995,1:14.734,
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,kobayashi,Kamui,Kobayashi,1986-09-13,Japanese,sauber,Sauber,Swiss,9,2.0,11,70,Finished,5574018.0,12.0,61.0,1:17.464,kph,202.669,11.0,21.0,0.0,6.0,58.0,0.0,Kamui Kobayashi,Sauber,1:15.101,1:14.688,
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,massa,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,10,1.0,6,70,Finished,5574858.0,2.0,69.0,1:16.182,kph,206.08,14.0,11.0,0.0,4.0,97.0,1.0,Felipe Massa,Ferrari,1:15.194,1:14.641,1:14.465
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,resta,Paul,di Resta,1986-04-16,British,force_india,Force India,Indian,11,0.0,8,70,Finished,5587279.0,10.0,63.0,1:17.219,kph,203.312,12.0,21.0,0.0,8.0,28.0,0.0,Paul di Resta,Force India,1:15.019,1:14.639,1:14.705
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,hulkenberg,Nico,Hülkenberg,1987-08-19,German,force_india,Force India,Indian,12,0.0,13,70,Finished,5595822.0,9.0,62.0,1:17.202,kph,203.357,15.0,7.0,0.0,8.0,28.0,0.0,Nico Hülkenberg,Force India,1:15.106,1:14.748,
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,maldonado,Pastor,Maldonado,1985-03-09,Venezuelan,williams,Williams,British,13,0.0,22,70,Finished,5596638.0,13.0,67.0,1:17.489,kph,202.604,10.0,29.0,1.0,7.0,44.0,1.0,Timo Glock,Marussia,1:17.901,,
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,ricciardo,Daniel,Ricciardo,1989-07-01,Australian,toro_rosso,Toro Rosso,Italian,14,0.0,14,70,Finished,5614061.0,4.0,70.0,1:16.609,kph,204.931,17.0,2.0,0.0,9.0,6.0,0.0,Daniel Ricciardo,Toro Rosso,1:15.552,1:15.078,
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,vergne,Jean-Éric,Vergne,1990-04-25,French,toro_rosso,Toro Rosso,Italian,15,0.0,19,69,+1 Lap,,17.0,55.0,1:17.875,kph,201.6,16.0,4.0,0.0,9.0,6.0,0.0,Vitaly Petrov,Caterham,1:16.482,,
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,button,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,16,0.0,10,69,+1 Lap,,16.0,63.0,1:17.843,kph,201.682,8.0,45.0,1.0,2.0,133.0,2.0,Jenson Button,McLaren,1:14.799,1:14.680,1:15.182
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,bruno_senna,Bruno,Senna,1983-10-15,Brazilian,williams,Williams,British,17,0.0,16,69,+1 Lap,,14.0,67.0,1:17.817,kph,201.75,13.0,15.0,0.0,7.0,44.0,1.0,Bruno Senna,Williams,1:14.995,1:15.170,
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,kovalainen,Heikki,Kovalainen,1981-10-19,Finnish,caterham,Caterham,Malaysian,18,0.0,17,69,+1 Lap,,19.0,62.0,1:18.128,kph,200.947,19.0,0.0,0.0,10.0,0.0,0.0,Pastor Maldonado,Williams,1:14.979,1:15.231,
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,petrov,Vitaly,Petrov,1984-09-08,Russian,caterham,Caterham,Malaysian,19,0.0,18,69,+1 Lap,,18.0,58.0,1:18.093,kph,201.037,23.0,0.0,0.0,10.0,0.0,0.0,Heikki Kovalainen,Caterham,1:16.263,,
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,pic,Charles,Pic,1990-02-15,French,marussia,Marussia,Russian,20,0.0,23,69,+3 Laps,,21.0,63.0,1:20.632,kph,194.706,21.0,0.0,0.0,11.0,0.0,0.0,Charles Pic,Marussia,1:18.255,,
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,glock,Timo,Glock,1982-03-18,German,marussia,Marussia,Russian,21,0.0,21,56,Suspension,,22.0,47.0,1:21.032,kph,193.745,20.0,0.0,0.0,11.0,0.0,0.0,Pedro de la Rosa,HRT,1:17.492,,
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,michael_schumacher,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,22,0.0,9,43,Rear wing,,20.0,37.0,1:18.433,kph,200.165,18.0,2.0,0.0,5.0,69.0,1.0,Michael Schumacher,Mercedes,1:14.892,1:14.480,1:14.812
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,rosa,Pedro,de la Rosa,1971-02-24,Spanish,hrt,HRT,Spanish,23,0.0,20,24,Brakes,,23.0,23.0,1:21.535,kph,192.55,24.0,0.0,0.0,12.0,0.0,0.0,Jean-Éric Vergne,Toro Rosso,1:16.602,,
2012,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Canada,2012-06-10,karthikeyan,Narain,Karthikeyan,1977-01-14,Indian,hrt,HRT,Spanish,24,0.0,24,22,Suspension,,24.0,12.0,1:22.044,kph,191.355,22.0,0.0,0.0,12.0,0.0,0.0,Narain Karthikeyan,HRT,1:18.330,,
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,alonso,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,1,25.0,11,57,Finished,6256649.0,5.0,40.0,1:43.666,kph,188.185,1.0,111.0,2.0,4.0,122.0,2.0,Fernando Alonso,Ferrari,1:39.409,1:38.707,
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,raikkonen,Kimi,Räikkönen,1979-10-17,Finnish,lotus_f1,Lotus F1,British,2,18.0,5,57,Finished,6263070.0,7.0,43.0,1:43.686,kph,188.148,6.0,73.0,0.0,3.0,126.0,0.0,Kimi Räikkönen,Lotus F1,1:39.464,1:38.531,1:38.513
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,michael_schumacher,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,3,15.0,12,57,Finished,6269288.0,3.0,43.0,1:43.099,kph,189.22,13.0,17.0,0.0,5.0,92.0,1.0,Michael Schumacher,Mercedes,1:39.447,1:38.770,
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,webber,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,4,12.0,19,57,Finished,6270277.0,2.0,40.0,1:42.717,kph,189.923,2.0,91.0,1.0,1.0,176.0,2.0,Mark Webber,Red Bull,1:40.395,,
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,hulkenberg,Nico,Hülkenberg,1987-08-19,German,force_india,Force India,Indian,5,10.0,8,57,Finished,6276642.0,13.0,40.0,1:44.226,kph,187.174,14.0,17.0,0.0,8.0,44.0,0.0,Nico Hülkenberg,Force India,1:39.009,1:38.689,1:38.752
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,rosberg,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,6,8.0,6,57,Finished,6277825.0,1.0,54.0,1:42.163,kph,190.953,5.0,75.0,1.0,5.0,92.0,1.0,Nico Rosberg,Mercedes,1:39.061,1:38.504,1:38.623
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,resta,Paul,di Resta,1986-04-16,British,force_india,Force India,Indian,7,6.0,10,57,Finished,6279515.0,11.0,45.0,1:44.101,kph,187.398,11.0,27.0,0.0,8.0,44.0,0.0,Paul di Resta,Force India,1:38.858,1:38.519,1:38.992
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,button,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,8,4.0,9,57,Finished,6281302.0,17.0,48.0,1:44.806,kph,186.138,8.0,49.0,1.0,2.0,137.0,2.0,Jenson Button,McLaren,1:39.622,1:38.563,1:38.801
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,perez,Sergio,Pérez,1990-01-26,Mexican,sauber,Sauber,Swiss,9,2.0,15,57,Finished,6284426.0,4.0,43.0,1:43.526,kph,188.439,9.0,39.0,0.0,6.0,60.0,0.0,Sergio Pérez,Sauber,1:39.353,1:39.358,
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,bruno_senna,Bruno,Senna,1983-10-15,Brazilian,williams,Williams,British,10,1.0,14,57,Finished,6292610.0,12.0,44.0,1:44.111,kph,187.38,15.0,16.0,0.0,7.0,45.0,1.0,Bruno Senna,Williams,1:39.449,1:39.207,
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,ricciardo,Daniel,Ricciardo,1989-07-01,Australian,toro_rosso,Toro Rosso,Italian,11,0.0,17,57,Finished,6293690.0,6.0,44.0,1:43.674,kph,188.17,18.0,2.0,0.0,9.0,6.0,0.0,Daniel Ricciardo,Toro Rosso,1:39.924,1:40.358,
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,maldonado,Pastor,Maldonado,1985-03-09,Venezuelan,williams,Williams,British,12,0.0,3,57,Finished,6311279.0,10.0,43.0,1:44.064,kph,187.465,10.0,29.0,1.0,7.0,45.0,1.0,Pastor Maldonado,Williams,1:38.825,1:38.570,1:38.475
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,petrov,Vitaly,Petrov,1984-09-08,Russian,caterham,Caterham,Malaysian,13,0.0,20,57,Finished,6332520.0,14.0,54.0,1:44.253,kph,187.125,20.0,0.0,0.0,10.0,0.0,0.0,Vitaly Petrov,Caterham,1:40.457,,
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,kovalainen,Heikki,Kovalainen,1981-10-19,Finnish,caterham,Caterham,Malaysian,14,0.0,16,57,Finished,6351303.0,19.0,40.0,1:45.294,kph,185.275,19.0,0.0,0.0,10.0,0.0,0.0,Heikki Kovalainen,Caterham,1:40.087,1:40.295,
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,pic,Charles,Pic,1990-02-15,French,marussia,Marussia,Russian,15,0.0,23,57,Finished,6353200.0,22.0,43.0,1:46.701,kph,182.832,22.0,0.0,0.0,11.0,0.0,0.0,Charles Pic,Marussia,1:42.675,,
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,massa,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,16,0.0,13,56,+1 Lap,,15.0,36.0,1:44.431,kph,186.806,16.0,11.0,0.0,4.0,122.0,2.0,Felipe Massa,Ferrari,1:39.388,1:38.780,
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,rosa,Pedro,de la Rosa,1971-02-24,Spanish,hrt,HRT,Spanish,17,0.0,21,56,+1 Lap,,23.0,36.0,1:46.799,kph,182.664,24.0,0.0,0.0,12.0,0.0,0.0,Pedro de la Rosa,HRT,1:42.171,,
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,karthikeyan,Narain,Karthikeyan,1977-01-14,Indian,hrt,HRT,Spanish,18,0.0,22,56,+1 Lap,,21.0,42.0,1:46.388,kph,183.37,23.0,0.0,0.0,12.0,0.0,0.0,Narain Karthikeyan,HRT,1:42.527,,
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,hamilton,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,19,0.0,2,55,Collision,,9.0,43.0,1:44.007,kph,187.568,3.0,88.0,1.0,2.0,137.0,2.0,Lewis Hamilton,McLaren,1:39.169,1:38.616,1:38.410
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,grosjean,Romain,Grosjean,1986-04-17,French,lotus_f1,Lotus F1,British,20,0.0,4,40,Electronics,,8.0,38.0,1:43.764,kph,188.007,7.0,53.0,0.0,3.0,126.0,0.0,Romain Grosjean,Lotus F1,1:39.530,1:38.489,1:38.505
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,vettel,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,21,0.0,1,33,Gearbox,,16.0,18.0,1:44.555,kph,186.585,4.0,85.0,1.0,1.0,176.0,2.0,Sebastian Vettel,Red Bull,1:39.626,1:38.530,1:38.086
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,kobayashi,Kamui,Kobayashi,1986-09-13,Japanese,sauber,Sauber,Swiss,22,0.0,7,33,Collision,,18.0,22.0,1:45.082,kph,185.649,12.0,21.0,0.0,6.0,60.0,0.0,Kamui Kobayashi,Sauber,1:39.651,1:38.703,1:38.741
2012,8,European Grand Prix,valencia,Valencia Street Circuit,39.4589,-0.331667,Spain,2012-06-24,vergne,Jean-Éric,Vergne,1990-04-25,French,toro_rosso,Toro Rosso,Italian,23,0.0,18,26,Collision,,20.0,22.0,1:45.491,kph,184.929,17.0,4.0,0.0,9.0,6.0,0.0,Jean-Éric Vergne,Toro Rosso,1:40.203,,
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,webber,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,1,25.0,2,52,Finished,5111288.0,4.0,49.0,1:34.934,kph,223.393,2.0,116.0,2.0,1.0,216.0,3.0,Mark Webber,Red Bull,1:47.276,1:55.898,1:51.793
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,alonso,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,2,18.0,1,52,Finished,5114348.0,7.0,49.0,1:35.385,kph,222.336,1.0,129.0,2.0,2.0,152.0,2.0,Fernando Alonso,Ferrari,1:46.515,1:56.921,1:51.746
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,vettel,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,3,15.0,4,52,Finished,5116124.0,3.0,52.0,1:34.897,kph,223.48,3.0,100.0,1.0,1.0,216.0,3.0,Sebastian Vettel,Red Bull,1:46.279,1:56.931,1:52.199
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,massa,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,4,12.0,5,52,Finished,5120807.0,5.0,50.0,1:35.041,kph,223.141,13.0,23.0,0.0,2.0,152.0,2.0,Felipe Massa,Ferrari,1:47.401,1:56.388,1:53.065
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,raikkonen,Kimi,Räikkönen,1979-10-17,Finnish,lotus_f1,Lotus F1,British,5,10.0,6,52,Finished,5121602.0,1.0,50.0,1:34.661,kph,224.037,5.0,83.0,0.0,3.0,144.0,0.0,Kimi Räikkönen,Lotus F1,1:47.309,1:56.469,1:53.290
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,grosjean,Romain,Grosjean,1986-04-17,French,lotus_f1,Lotus F1,British,6,8.0,9,52,Finished,5128389.0,2.0,50.0,1:34.884,kph,223.51,7.0,61.0,0.0,3.0,144.0,0.0,Nico Hülkenberg,Force India,1:46.334,1:55.556,1:54.382
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,michael_schumacher,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,7,6.0,3,52,Finished,5140441.0,6.0,52.0,1:35.191,kph,222.789,12.0,23.0,0.0,5.0,98.0,1.0,Michael Schumacher,Mercedes,1:46.571,1:55.799,1:52.020
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,hamilton,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,8,4.0,8,52,Finished,5147751.0,15.0,44.0,1:36.173,kph,220.515,4.0,92.0,1.0,4.0,142.0,2.0,Lewis Hamilton,McLaren,1:47.433,1:54.897,1:53.543
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,bruno_senna,Bruno,Senna,1983-10-15,Brazilian,williams,Williams,British,9,2.0,13,52,Finished,5154635.0,12.0,48.0,1:35.863,kph,221.228,15.0,18.0,0.0,7.0,47.0,1.0,Nico Rosberg,Mercedes,1:47.724,1:57.108,
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,button,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,10,1.0,16,52,Finished,5155732.0,14.0,52.0,1:36.086,kph,220.714,8.0,50.0,1.0,4.0,142.0,2.0,Jean-Éric Vergne,Toro Rosso,1:47.705,1:57.719,
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,kobayashi,Kamui,Kobayashi,1986-09-13,Japanese,sauber,Sauber,Swiss,11,0.0,17,52,Finished,5156658.0,9.0,48.0,1:35.478,kph,222.12,14.0,21.0,0.0,6.0,60.0,0.0,Sergio Pérez,Sauber,1:46.494,1:57.895,
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,hulkenberg,Nico,Hülkenberg,1987-08-19,German,force_india,Force India,Indian,12,0.0,14,52,Finished,5159144.0,13.0,37.0,1:35.981,kph,220.956,16.0,17.0,0.0,8.0,44.0,0.0,Daniel Ricciardo,Toro Rosso,1:47.266,1:57.132,
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,ricciardo,Daniel,Ricciardo,1989-07-01,Australian,toro_rosso,Toro Rosso,Italian,13,0.0,12,52,Finished,5162529.0,8.0,49.0,1:35.448,kph,222.19,18.0,2.0,0.0,9.0,6.0,0.0,Kamui Kobayashi,Sauber,1:46.649,1:57.071,
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,vergne,Jean-Éric,Vergne,1990-04-25,French,toro_rosso,Toro Rosso,Italian,14,0.0,23,52,Finished,5164601.0,10.0,49.0,1:35.514,kph,222.036,17.0,4.0,0.0,9.0,6.0,0.0,Narain Karthikeyan,HRT,1:53.040,,
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,rosberg,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,15,0.0,11,52,Finished,5168682.0,11.0,49.0,1:35.750,kph,221.489,6.0,75.0,1.0,5.0,98.0,1.0,Paul di Resta,Force India,1:47.582,1:57.009,
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,maldonado,Pastor,Maldonado,1985-03-09,Venezuelan,williams,Williams,British,16,0.0,7,51,+1 Lap,,17.0,34.0,1:37.515,kph,217.48,10.0,29.0,1.0,7.0,47.0,1.0,Pastor Maldonado,Williams,1:46.449,1:56.802,1:53.539
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,kovalainen,Heikki,Kovalainen,1981-10-19,Finnish,caterham,Caterham,Malaysian,17,0.0,19,51,+1 Lap,,19.0,37.0,1:38.050,kph,216.293,19.0,0.0,0.0,10.0,0.0,0.0,Vitaly Petrov,Caterham,1:49.027,,
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,glock,Timo,Glock,1982-03-18,German,marussia,Marussia,Russian,18,0.0,20,51,+1 Lap,,16.0,50.0,1:37.422,kph,217.687,21.0,0.0,0.0,11.0,0.0,0.0,Heikki Kovalainen,Caterham,1:49.477,,
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,pic,Charles,Pic,1990-02-15,French,marussia,Marussia,Russian,19,0.0,24,51,+1 Lap,,18.0,50.0,1:38.008,kph,216.386,22.0,0.0,0.0,11.0,0.0,0.0,Charles Pic,Marussia,1:54.143,,
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,rosa,Pedro,de la Rosa,1971-02-24,Spanish,hrt,HRT,Spanish,20,0.0,21,50,+2 Laps,,21.0,44.0,1:39.618,kph,212.889,24.0,0.0,0.0,12.0,0.0,0.0,Timo Glock,Marussia,1:51.618,,
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,karthikeyan,Narain,Karthikeyan,1977-01-14,Indian,hrt,HRT,Spanish,21,0.0,22,50,+2 Laps,,20.0,50.0,1:38.339,kph,215.658,23.0,0.0,0.0,12.0,0.0,0.0,Pedro de la Rosa,HRT,1:52.742,,
2012,9,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2012-07-08,perez,Sergio,Pérez,1990-01-26,Mexican,sauber,Sauber,Swiss,22,0.0,15,11,Collision,,22.0,3.0,1:39.781,kph,212.541,9.0,39.0,0.0,6.0,60.0,0.0,Bruno Senna,Williams,1:47.105,1:57.426,
